NumberRedirects,checkWHOIS_exists,isinAlexa,NumbLinkToDomain,indexbyGoogle,Domain,Have_@,URL_Length,Domain_Length,occurence_tirets,Redirection,Number_%,TinyURL,iFrame,MouseOver,label
0,226,0,0,1,valallos.labellemontagne.com,0.0,86.0,28.0,1.0,5.0,1.0,0.0,1,0,1.0
0,305,0,0,1,westhill.net,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
1,0,0,0,1,akt.gov.al,0.0,22.0,10.0,1.0,6.0,1.0,0.0,0,1,0.0
1,104,0,18,1,funkyrobot.ca,0.0,64.0,13.0,2.0,5.0,1.0,0.0,0,1,1.0
1,35,0,0,1,kongrespdgi.com,0.0,100.0,15.0,1.0,5.0,1.0,0.0,1,1,1.0
1,125,0,0,1,goodrecipesonline.com,0.0,53.0,21.0,2.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,coisasgeek.com.br,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,45,0,0,1,aldeiasseguras.pt,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,ld-dvd-bluray.2-d.jp,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
1,26,0,0,1,rankmehigher.co,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
1,181,0,1,1,elhagearms.com,0.0,32.0,14.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,facebook.id128-sync.com,0.0,40.0,23.0,2.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,lqw9r6y8q.codesandbox.io,0.0,44.0,24.0,1.0,6.0,1.0,0.0,1,1,1.0
0,261,0,0,1,discovertravelandtours.com,0.0,38.0,26.0,1.0,6.0,1.0,0.0,1,0,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,9,0,0,0,au-pcncy.aeuesaaaomceoy.mgpisy.top,0.0,48.0,34.0,2.0,5.0,1.0,0.0,1,0,1.0
1,9,0,0,1,planputina2012.ru,0.0,29.0,17.0,1.0,6.0,1.0,0.0,0,1,0.0
0,11,0,0,0,au-poyccay.aseaoaameoy.ujse.top,0.0,45.0,31.0,2.0,5.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,11,0,0,1,bootnbonnet.org,0.0,100.0,15.0,2.0,5.0,1.0,0.0,1,1,1.0
0,133,0,1,1,yeraycruz.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,2,1,ippesheim.de,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,1,0.0
0,110,0,0,1,alexandraverney.co.uk,0.0,37.0,21.0,1.0,5.0,1.0,0.0,0,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,150,0,10,1,lovingtonschools.net,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,stern-apotheke-rodgau.de,0.0,36.0,24.0,1.0,6.0,1.0,0.0,0,1,0.0
1,0,0,0,1,videk.ma,0.0,20.0,8.0,1.0,6.0,1.0,0.0,0,1,0.0
0,206,0,0,1,vpa-web.s3.amazonaws.com,0.0,36.0,24.0,2.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,kman.gov.cn,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,0,0.0
0,169,0,0,1,campisicorradomichele.com,0.0,59.0,25.0,1.0,5.0,1.0,0.0,1,1,1.0
0,25,0,0,1,doulanashvilletn.com,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,snuiret.com,0.0,42.0,11.0,1.0,5.0,1.0,1.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,9,0,0,1,ekl-net.conn-aocsecceoas.thkray.top,0.0,46.0,35.0,1.0,5.0,1.0,1.0,1,1,1.0
1,70,0,0,1,websitenazorg.nl,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,helm4u.com,0.0,23.0,10.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,shopbriarpatch.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
1,123,0,0,1,territoires-imaginaires.fr,0.0,38.0,26.0,2.0,6.0,1.0,0.0,0,1,0.0
0,98,0,0,1,sommetdeleconomie.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
0,89,0,20,1,butunoyunlar.net,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,pratodasemanatemelas.com,0.0,100.0,24.0,1.0,6.0,1.0,0.0,1,0,1.0
0,98,0,0,1,facebook.com-marketplace-93839.mediaryte.co,0.0,51.0,43.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,d91ddd0c.el.r.appspot.com,1.0,52.0,25.0,1.0,6.0,1.0,1.0,1,1,1.0
0,263,0,0,1,loudweb.czweb.org,0.0,31.0,17.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,17,1,ust-id-pruefen.de,0.0,29.0,17.0,1.0,6.0,1.0,0.0,0,1,0.0
0,158,0,0,1,support-appleld.com.secureupdate.duilawyeryork.com,0.0,100.0,50.0,2.0,5.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,14,0,0,1,vasanthdharmaraj.com,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,1,0.0
1,40,0,0,1,h1o-web.com,0.0,23.0,11.0,2.0,6.0,1.0,0.0,0,1,0.0
0,129,0,0,1,aequitaz.org,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
0,103,0,0,1,blowties.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,rapline.hu,0.0,51.0,10.0,2.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,kikori-farm.hateblo.jp,0.0,34.0,22.0,2.0,6.0,1.0,0.0,1,0,0.0
1,0,0,0,1,consorcio-educacion-inclusiva.es,0.0,44.0,32.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,elexbetgirisadresimiz.blogspot.com,0.0,42.0,34.0,1.0,6.0,1.0,1.0,0,1,1.0
0,227,0,0,1,arkoch.freshsite.pl,0.0,50.0,19.0,1.0,5.0,1.0,0.0,1,0,1.0
0,203,0,0,1,wineandrosesbar.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
0,212,0,0,1,karenstrom.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,strecker-hane.de,0.0,28.0,16.0,2.0,6.0,1.0,0.0,0,1,0.0
0,257,0,0,1,burneddowndays.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,1,0.0
0,3,0,0,1,cooksimplemeals.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
1,34,0,2,1,khizertariq.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
1,100,0,0,1,parktropa.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,158,0,0,1,support-appleld.com.secureupdate.duilawyeryork.com,0.0,76.0,50.0,2.0,5.0,1.0,0.0,1,0,1.0
1,0,0,0,1,chnphotoagency.ir,0.0,29.0,17.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,zmail221.appspot.com,0.0,28.0,20.0,1.0,6.0,1.0,1.0,1,1,1.0
0,150,0,0,1,alanwilsoncannedheat.com,0.0,36.0,24.0,1.0,6.0,1.0,1.0,1,0,0.0
1,0,0,0,1,maprotec.de,0.0,56.0,11.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,3,1,europeanfairytaleroute.eu,0.0,37.0,25.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,remeisipi.es,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
1,106,0,0,1,novinroyapolymer.com,0.0,32.0,20.0,1.0,5.0,1.0,0.0,0,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,unterpaintner-bestattungen.de,0.0,41.0,29.0,2.0,6.0,1.0,0.0,0,1,0.0
0,122,0,0,1,brightonhistory.org.uk,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,0,0,0,1,u.to,0.0,18.0,4.0,1.0,5.0,1.0,1.0,0,1,1.0
0,0,0,0,1,germainverbrackel.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
0,9,0,0,0,au-poacy.aceeuoaraomceoy.shfxjv.top,0.0,49.0,35.0,2.0,5.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,vcepub.tecom.usmc.mil,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
1,102,0,0,0,courgeon-immobilier.fr,0.0,98.0,22.0,1.0,5.0,1.0,0.0,0,1,1.0
0,54,0,0,1,lonestarsanitation.com,0.0,96.0,22.0,2.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,claudiax.net,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,0,0.0
0,10,0,0,1,eki-net.con-aesccecceeaas.zrnrso.top,0.0,47.0,36.0,1.0,5.0,1.0,1.0,1,1,1.0
0,121,0,0,1,northstaradvisorygroup.com,0.0,63.0,26.0,1.0,5.0,1.0,0.0,1,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,saranewmaroc.com,0.0,41.0,16.0,1.0,6.0,1.0,0.0,1,0,1.0
0,155,0,0,1,cdn.omgfacts.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,iphonecases.pk,0.0,100.0,14.0,1.0,5.0,1.0,0.0,1,0,1.0
0,79,0,0,1,queencityexchange.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,0,1,0.0
0,6,0,0,1,sos03.com,0.0,77.0,9.0,1.0,5.0,1.0,0.0,1,0,1.0
0,54,0,0,1,nourishnestbreathe.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,gtcc.nsw.gov.au,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,medimatrix.com,0.0,26.0,14.0,1.0,6.0,1.0,1.0,1,0,0.0
0,265,0,0,1,robotdefense.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,betasuus1.blogspot.com,0.0,29.0,22.0,1.0,5.0,1.0,1.0,0,1,1.0
0,9,0,0,0,au-poacay.aeeucaeaomceoy.nrjdwr.top,0.0,49.0,35.0,2.0,5.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,52,0,0,1,realestate-page.us.alapinta.com,0.0,40.0,31.0,2.0,6.0,1.0,0.0,1,0,1.0
1,173,0,0,1,bit.ly,0.0,22.0,6.0,1.0,6.0,1.0,1.0,0,1,1.0
0,0,0,0,1,eoexpo.sa,0.0,45.0,9.0,1.0,6.0,1.0,0.0,1,1,1.0
1,0,0,0,1,au-poccy.aceeseaoraocmeoy.ekijve.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,168,0,0,1,lylo.tv,0.0,19.0,7.0,1.0,6.0,1.0,0.0,1,1,0.0
0,196,0,0,1,netflxius.tumblr.com,0.0,29.0,20.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,0,au-poaay.aeucoaom.ntltjb.top,0.0,42.0,28.0,2.0,5.0,1.0,0.0,1,0,1.0
1,16,0,0,1,molliehuntcatwriter.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,monroevilleal.gov,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,1,0.0
0,264,0,5,1,stewart.ca,0.0,22.0,10.0,1.0,6.0,1.0,0.0,0,1,0.0
1,85,0,1,1,king-sport.it,0.0,39.0,13.0,2.0,5.0,1.0,0.0,1,1,1.0
0,25,0,8,1,astermalmo.se,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,nbnradio.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,0,0.0
0,158,0,0,1,support-appleld.com.secureupdate.duilawyeryork.com,0.0,100.0,50.0,2.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,lokandkingsupportiveme.blogspot.com,0.0,44.0,35.0,1.0,6.0,1.0,1.0,0,1,1.0
0,0,0,2,1,techstrive.de,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,theloveguns.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,11,0,0,1,soundsofscience.ru,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,265,0,0,1,chinatown.mala.bc.ca,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,sakawa-kuroganenokai.org,0.0,36.0,24.0,2.0,6.0,1.0,0.0,1,0,0.0
0,137,0,5,1,fedhock.com,0.0,23.0,11.0,1.0,6.0,1.0,0.0,0,1,0.0
0,256,0,0,1,67.229.29.8,1.0,100.0,11.0,1.0,5.0,1.0,0.0,1,0,1.0
1,52,0,0,1,lifereenvisioned.com,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,9,0,0,1,ekl-net.conn-aocseccesas.iamqcq.top,0.0,46.0,35.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,jejnxbycwtuopbrrafssgmxclovibmhzorkz-dot-gl494903049.wl.r.appspot.com,0.0,78.0,50.0,1.0,6.0,1.0,1.0,1,1,1.0
0,0,0,0,1,eki-net.con-aescceeeea.xbflae.top,0.0,44.0,33.0,1.0,5.0,1.0,1.0,1,1,1.0
0,155,0,0,1,croweusa.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,0,0.0
1,71,0,0,1,brotherchristmas.fi,0.0,31.0,19.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,login-micro-file-share-drive-view-folder1.web.app,0.0,57.0,49.0,1.0,6.0,1.0,0.0,1,1,1.0
0,377,0,0,1,mycuhub.force.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,251,0,0,1,iylc.com,0.0,20.0,8.0,1.0,6.0,1.0,0.0,1,0,0.0
1,0,0,0,0,au-paccny.aeeseaceaocmeoy.rwmjlq.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,147,0,0,1,thefriscowoodscampground.com,0.0,40.0,28.0,1.0,6.0,1.0,0.0,1,0,0.0
0,150,0,2,1,vitalingo.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,89,0,0,1,satkom.id,0.0,36.0,9.0,1.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,gasecurity.com.ar,0.0,42.0,17.0,2.0,5.0,1.0,0.0,1,0,1.0
0,134,0,0,1,ishotstudios.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,1,0.0
0,150,0,0,1,skylitedrivein.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,242,0,0,1,marlinespike.com,0.0,41.0,16.0,1.0,5.0,1.0,0.0,1,1,1.0
0,16,0,20,1,foils.fr,0.0,20.0,8.0,1.0,6.0,1.0,0.0,0,1,0.0
0,9,0,0,1,ekl-net.com-asccecceaas.acggmc.top,0.0,45.0,34.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,makrobettgir1.blogspot.com,0.0,33.0,26.0,1.0,5.0,1.0,1.0,0,1,1.0
0,65,0,12,1,divocol.com,0.0,23.0,11.0,1.0,6.0,1.0,0.0,0,1,0.0
0,103,0,3,1,snip.ly,0.0,63.0,7.0,1.0,6.0,1.0,1.0,1,1,1.0
0,291,0,0,1,idrugstore.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,158,0,0,1,secureupdate.appleld.com.duilawyeryork.com,0.0,68.0,42.0,1.0,5.0,1.0,0.0,1,0,1.0
1,9,0,0,0,au-paccy.ausecaom.gkuopc.top,0.0,42.0,28.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,0,silaream.space,0.0,32.0,14.0,1.0,6.0,1.0,0.0,1,0,1.0
0,0,0,0,1,quicklloret.com,0.0,47.0,15.0,2.0,5.0,1.0,1.0,1,0,1.0
0,0,0,0,1,bankofamerica.gonatmed.com,0.0,37.0,26.0,1.0,5.0,1.0,0.0,1,0,1.0
0,68,0,0,1,themysteriousindia.net,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
0,189,0,0,1,jasmeet989.educatorpages.com,0.0,40.0,28.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,proyecto.localizarq.es,0.0,34.0,22.0,1.0,6.0,1.0,0.0,1,0,0.0
0,67,0,0,1,michiganalice.org,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,212,0,0,1,health.tomrue.net,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,ndvulab.co,0.0,22.0,10.0,1.0,6.0,1.0,0.0,1,0,0.0
0,103,0,0,1,aprendeafinanciarte.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
1,27,0,0,1,dannyg.shop,0.0,23.0,11.0,1.0,6.0,1.0,0.0,0,1,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,172,0,0,1,4666.co.kr,0.0,25.0,10.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,1,1,data.wa.gov.au,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,javaschubla.de,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,136,0,0,1,coalitionforwomenshealth.org,0.0,40.0,28.0,1.0,6.0,1.0,0.0,1,0,0.0
1,4,0,0,1,mihailzadornov.info,0.0,31.0,19.0,1.0,6.0,1.0,0.0,0,1,0.0
0,290,0,0,1,tekoma-my.sharepoint.com,0.0,100.0,24.0,1.0,6.0,1.0,1.0,0,1,1.0
0,0,0,0,1,www34.presentes-promocoes-premier.com,0.0,100.0,37.0,1.0,6.0,1.0,0.0,1,0,1.0
0,0,0,0,1,guoji.hqu.edu.cn,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,0,0.0
0,90,0,0,1,tradinginterestrates.com,0.0,36.0,24.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,prijava-siolnet4.firebaseapp.com,0.0,41.0,32.0,2.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,upopoy-magazine.jp,0.0,30.0,18.0,2.0,6.0,1.0,0.0,1,0,0.0
1,9,0,0,1,au-pocay.ausecaom.mpxgvg.top,0.0,42.0,28.0,2.0,5.0,1.0,0.0,1,1,1.0
0,138,0,0,1,designvid.cz,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
0,259,0,0,1,grubwhatsapp.fartit.com,0.0,31.0,23.0,1.0,5.0,1.0,1.0,1,1,1.0
0,82,0,0,1,61a7010712623.site123.me,0.0,36.0,24.0,1.0,6.0,1.0,0.0,1,0,0.0
1,66,0,0,1,worldmedicassist.com,0.0,45.0,20.0,1.0,5.0,1.0,1.0,1,1,1.0
0,103,0,0,1,ambitionexpouk.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,182,0,0,1,toonstorm.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,0,0.0
0,142,0,0,1,update.center.paypall.taobaoarab.com,0.0,55.0,36.0,1.0,5.0,1.0,0.0,1,0,1.0
0,295,0,0,1,guidebook.americaspromise.org,0.0,41.0,29.0,1.0,6.0,1.0,0.0,1,0,0.0
1,149,0,0,1,retoxmagazine.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,1,0.0
0,288,0,0,1,world-map.com,0.0,25.0,13.0,2.0,6.0,1.0,0.0,1,0,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,127,0,0,1,eeckc.net,0.0,21.0,9.0,1.0,6.0,1.0,0.0,1,0,0.0
0,263,0,0,1,grup-whatsapp-invite.zzux.com,0.0,41.0,29.0,1.0,5.0,1.0,1.0,1,1,1.0
0,234,0,0,1,lysekilspastorat.se,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,ekl-net.com-asocesnea.miabca.top,0.0,43.0,32.0,1.0,5.0,1.0,1.0,1,1,1.0
0,105,0,0,1,serv-tech.ru,0.0,24.0,12.0,2.0,6.0,1.0,0.0,0,1,0.0
1,0,0,0,0,mne.edu.vn,0.0,55.0,10.0,2.0,5.0,1.0,0.0,1,1,1.0
1,241,0,0,1,srwestend.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
1,218,0,0,1,bigskyblog.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,189,0,0,1,enablepath.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,1,it.cam.exposed,0.0,23.0,14.0,1.0,6.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,15,0,0,1,transcript.login.2016.getwetusa.com,0.0,43.0,35.0,1.0,5.0,1.0,0.0,1,1,1.0
1,0,0,0,0,au-paccoy.aeeauaccaocmeoy.pfrtkd.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,220,0,0,1,saint-denis-de-lhotel.com.fr,0.0,40.0,28.0,1.0,6.0,1.0,0.0,1,0,0.0
0,17,0,0,1,kpvrb.ru,0.0,60.0,8.0,1.0,5.0,1.0,0.0,1,1,1.0
0,206,0,0,1,webmailc9myvahktvcep9wzn7ae7yxlvf1leo.s3-us-west-2.amazonaws.com,0.0,100.0,50.0,1.0,6.0,5.0,0.0,1,1,1.0
1,9,0,0,0,au-paccey.aeeauasoaocmeoy.rwmjlq.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,158,0,0,1,support-appleld.com.secureupdate.duilawyeryork.com,0.0,100.0,50.0,2.0,6.0,1.0,0.0,1,0,1.0
0,97,0,5,1,thebookofwealth.org,0.0,31.0,19.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,vktheme.ru,0.0,23.0,10.0,1.0,6.0,1.0,0.0,1,0,1.0
0,9,0,0,0,au-paocy.aceeucaraomceoy.cufyoh.top,0.0,49.0,35.0,2.0,5.0,1.0,0.0,1,0,1.0
1,97,0,0,1,rebrand.ly,0.0,25.0,10.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,replusd.com,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,0,0.0
1,133,0,0,1,patriotusallc.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,1,0.0
0,315,0,0,1,publications.bham.ac.uk,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
1,199,0,0,1,filmbatonrouge.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
0,7,0,0,1,rivistasportiva.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,espiritosantoschool.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
0,144,0,0,1,rindas.com,0.0,41.0,10.0,1.0,6.0,1.0,0.0,1,0,1.0
0,82,0,0,1,renew-your-billing.saudigenome.net,0.0,75.0,34.0,1.0,5.0,1.0,0.0,1,0,1.0
1,17,0,0,1,chat.whatscpp.com,0.0,47.0,17.0,1.0,5.0,1.0,0.0,1,1,1.0
0,67,0,0,1,thehungrycreatures.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,eng.belgradepride.rs,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
0,279,0,20,1,multi-dnc.com,0.0,25.0,13.0,2.0,6.0,1.0,0.0,0,1,0.0
0,0,0,1,1,cli.re,0.0,20.0,6.0,1.0,5.0,1.0,0.0,0,1,1.0
0,91,0,0,1,e-evidence.info,0.0,27.0,15.0,2.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,ajisaiya.jp,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,1,0.0
0,131,0,0,1,danatelsrow.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,eki-net.con-aescoseea.tuyzzj.top,0.0,43.0,32.0,1.0,5.0,1.0,1.0,1,1,1.0
0,56,0,0,1,wrccs.org,0.0,21.0,9.0,1.0,6.0,1.0,0.0,1,1,0.0
0,24,0,0,1,worldshiptrust.org,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,1,0.0
1,200,0,0,1,limpezadesofa.net.br,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
0,132,0,0,1,keitai-sumaho.hatenablog.com,0.0,40.0,28.0,2.0,6.0,1.0,0.0,1,0,0.0
0,9,0,0,1,eki-net.con-aescceoseeaas.thkray.top,0.0,47.0,36.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,rooyan.in,0.0,24.0,9.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,safirbetgiristikla.blogspot.com,0.0,40.0,31.0,1.0,6.0,1.0,1.0,0,1,1.0
1,171,0,0,1,3.ly,0.0,15.0,4.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,outlook-0ffice365-0nline.nw.r.appspot.com,0.0,73.0,41.0,1.0,6.0,1.0,1.0,1,1,1.0
0,230,0,0,1,sankara.net,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,1,0.0
0,277,0,0,1,fpleaders.org,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,0,0.0
1,0,0,0,0,au-paccy.aceeseacraocmeoy.aoxxdp.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,167,0,0,1,pixel.baltic-dragon.ru,1.0,93.0,22.0,2.0,5.0,2.0,0.0,1,1,1.0
0,0,0,0,1,onepair.co.jp,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,265,0,0,1,mail.poeliersbedrijfhazenbroek.nl,0.0,69.0,33.0,2.0,5.0,1.0,0.0,1,1,1.0
